performer	receiver	pen	nr_meet	nr_interact	nr_bites
F138_4	M2443_4	168	1217	293	165.521
F1450_4	F1321_4	168	1230	340	422.628
F1450_4	F138_4	168	1194	528	657.33
F1450_4	F1553_4	168	1149	596	741.755
F1450_4	F1965_4	168	1289	590	734.233
F1450_4	F1981_4	168	1258	572	712.582
F1450_4	F2049_4	168	1248	321	397.372
F1450_4	F2183_4	168	1288	467	581.787
F1450_4	F2785_4	168	1298	685	852.345
F1450_4	F531_4	168	1206	555	691.746
F1450_4	M1391_4	168	1213	445	556.819
F1450_4	M2090_4	168	1290	565	702.898
F1450_4	M2225_4	168	1292	632	787.846
F1450_4	M2443_4	168	1221	431	533.522
F1553_4	F1321_4	168	1147	486	618.75
F1553_4	F138_4	168	1232	734	935.471
F1553_4	F1450_4	168	1149	765	975.426
F1553_4	F1965_4	168	1329	849	1084.04
F1553_4	F1981_4	168	1282	788	1010.65
F1553_4	F2049_4	168	1281	542	687.096
F1553_4	F2183_4	168	1096	593	757.643
F1553_4	F2785_4	168	1220	832	1059.25
F1553_4	F531_4	168	1243	776	989.43
F1553_4	M1391_4	168	1350	692	879.052
F1553_4	M2090_4	168	1374	857	1091.29
F1553_4	M2225_4	168	1445	947	1207.94
F1553_4	M2443_4	168	1168	543	700.446
F1965_4	F1321_4	168	1269	586	866.185
F1965_4	F138_4	168	1288	800	1171.48
F1965_4	F1450_4	168	1289	834	1221.74
F1965_4	F1553_4	168	1329	934	1373.22
F1965_4	F1981_4	168	1295	850	1240.35
F1965_4	F2049_4	168	1306	523	766.14
F1965_4	F2183_4	168	1157	640	942.97
F1965_4	F2785_4	168	1389	983	1447.11
F1965_4	F531_4	168	1230	791	1165.69
F1965_4	M1391_4	168	1264	668	986.643
F1965_4	M2090_4	168	1407	912	1339.99
F1965_4	M2225_4	168	1145	771	1137.65
F1965_4	M2443_4	168	1257	650	958.089
F1981_4	F1321_4	168	1115	286	303.896
F1981_4	F138_4	168	1240	550	590.766
F1981_4	F1450_4	168	1258	624	665.084
F1981_4	F1553_4	168	1282	643	688.598
F1981_4	F1965_4	168	1295	573	616.744
F1981_4	F2049_4	168	1268	331	351.749
F1981_4	F2183_4	168	1224	468	504.382
F1981_4	F2785_4	168	1196	600	638.297
F1981_4	F531_4	168	1235	568	611.86
F1981_4	M1391_4	168	1324	468	504.404
F1981_4	M2090_4	168	1255	579	619.996
F1981_4	M2225_4	168	1245	619	663.944
F1981_4	M2443_4	168	1226	409	439.893
F2049_4	F1321_4	168	1174	379	727.856
F2049_4	F138_4	168	1350	678	1302.78
F2049_4	F1450_4	168	1248	729	1397.49
F2049_4	F1553_4	168	1281	753	1441.59
F2049_4	F1965_4	168	1306	692	1326.11
F2049_4	F1981_4	168	1268	682	1314.81
F2049_4	F2183_4	168	1373	646	1242.09
F2049_4	F2785_4	168	1208	709	1362.89
F2049_4	F531_4	168	1293	651	1250.57
F2049_4	M1391_4	168	1280	561	1074.64
F2049_4	M2090_4	168	1302	689	1324.22
F2049_4	M2225_4	168	1196	708	1368.04
F2049_4	M2443_4	168	1448	575	1113.26
F2183_4	F1321_4	168	1457	859	712.336
F2183_4	F138_4	168	1299	932	770.396
F2183_4	F1450_4	168	1288	977	810.868
F2183_4	F1553_4	168	1096	857	709.784
F2183_4	F1965_4	168	1157	875	726.273
F2183_4	F1981_4	168	1224	905	751.8
F2183_4	F2049_4	168	1373	723	601.196
F2183_4	F2785_4	168	1282	1029	856.499
F2183_4	F531_4	168	1390	1021	851.443
F2183_4	M1391_4	168	1260	862	712.861
F2183_4	M2090_4	168	1245	938	784.482
F2183_4	M2225_4	168	1157	880	728.515
F2183_4	M2443_4	168	1252	760	632.175
F2785_4	F1321_4	168	1135	537	242.202
F2785_4	F138_4	168	1296	793	355.416
F2785_4	F1450_4	168	1298	902	407.372
F2785_4	F1553_4	168	1220	810	366.238
F2785_4	F1965_4	168	1389	936	421.839
F2785_4	F1981_4	168	1196	805	363.04
F2785_4	F2049_4	168	1208	544	243.283
F2785_4	F2183_4	168	1282	768	344.877
F2785_4	F531_4	168	1268	822	368.23
F2785_4	M1391_4	168	1250	693	311.57
F2785_4	M2090_4	168	1237	806	363.868
F2785_4	M2225_4	168	1211	839	378.311
F2785_4	M2443_4	168	1225	597	268.219
F531_4	F1321_4	168	1301	400	353.662
F531_4	F138_4	168	1274	631	559.349
F531_4	F1450_4	168	1206	677	596.881
F531_4	F1553_4	168	1243	652	582.461
F531_4	F1965_4	168	1230	634	567.479
F531_4	F1981_4	168	1235	619	548.186
F531_4	F2049_4	168	1293	397	352.526
F531_4	F2183_4	168	1390	590	523.898
F531_4	F2785_4	168	1268	736	655.71
F531_4	M1391_4	168	1330	596	533.215
F531_4	M2090_4	168	1210	603	538.146
F531_4	M2225_4	168	1319	720	639.316
F531_4	M2443_4	168	1303	479	426.103
M1391_4	F1321_4	168	1241	315	647.987
M1391_4	F138_4	168	1351	505	1044.87
M1391_4	F1450_4	168	1213	511	1062.34
M1391_4	F1553_4	168	1350	610	1268.63
M1391_4	F1965_4	168	1264	504	1043.14
M1391_4	F1981_4	168	1324	542	1127.4
M1391_4	F2049_4	168	1280	290	595.386
M1391_4	F2183_4	168	1260	420	868.115
M1391_4	F2785_4	168	1250	559	1158.63
M1391_4	F531_4	168	1330	526	1096.44
M1391_4	M2090_4	168	1328	550	1140.82
M1391_4	M2225_4	168	1164	512	1063.84
M1391_4	M2443_4	168	1325	356	734.889
M2090_4	F1321_4	168	1150	298	277.911
M2090_4	F138_4	168	1212	470	434.556
M2090_4	F1450_4	168	1290	621	578.131
M2090_4	F1553_4	168	1374	697	650.352
M2090_4	F1965_4	168	1407	618	577.38
M2090_4	F1981_4	168	1255	548	511.02
M2090_4	F2049_4	168	1302	323	303.725
M2090_4	F2183_4	168	1245	419	391.742
M2090_4	F2785_4	168	1237	627	585.11
M2090_4	F531_4	168	1210	555	518.489
M2090_4	M1391_4	168	1328	468	434.995
M2090_4	M2225_4	168	1221	591	551.754
M2090_4	M2443_4	168	1261	368	344.138
M2225_4	F1321_4	168	1347	351	788.481
M2225_4	F138_4	168	1153	489	1107.01
M2225_4	F1450_4	168	1292	611	1384.13
M2225_4	F1553_4	168	1445	711	1602.22
M2225_4	F1965_4	168	1145	484	1082.72
M2225_4	F1981_4	168	1245	521	1164.94
M2225_4	F2049_4	168	1196	290	651.592
M2225_4	F2183_4	168	1157	399	887
M2225_4	F2785_4	168	1211	591	1332.16
M2225_4	F531_4	168	1319	530	1193.51
M2225_4	M1391_4	168	1164	411	928.545
M2225_4	M2090_4	168	1221	539	1217.9
M2225_4	M2443_4	168	1335	419	943.912
M2443_4	F1321_4	168	1286	525	822.94
M2443_4	F138_4	168	1217	704	1107.87
M2443_4	F1450_4	168	1221	764	1195.81
M2443_4	F1553_4	168	1168	758	1198.28
M2443_4	F1965_4	168	1257	796	1254.95
M2443_4	F1981_4	168	1226	775	1215.11
M2443_4	F2049_4	168	1448	561	882.167
M2443_4	F2183_4	168	1252	655	1035.75
M2443_4	F2785_4	168	1225	826	1294.2
M2443_4	F531_4	168	1303	764	1202.08
M2443_4	M1391_4	168	1325	673	1055.81
M2443_4	M2090_4	168	1261	783	1233.15
M2443_4	M2225_4	168	1335	840	1314.78
F1001_4	F1291_4	169	1308	789	3225.16
F1001_4	F1538_4	169	1275	744	3025.01
F1001_4	F1689_4	169	1153	293	1198.17
F1001_4	F1740_4	169	1273	732	2978.92
F1001_4	F1910_4	169	1194	984	4015.95
F1001_4	F2266_4	169	1183	844	3458.33
F1001_4	F2675_4	169	1423	683	2789
F1001_4	F465_4	169	1213	587	2415.65
F1001_4	F471_4	169	1215	931	3794.2
F1001_4	M1142_4	169	1224	262	1072.75
F1001_4	M2417_4	169	1318	768	3150.2
F1001_4	M394_4	169	1417	905	3675.53
F1001_4	M706_4	169	1239	576	2350.61
F1291_4	F1001_4	169	1308	672	828.249
F1291_4	F1538_4	169	1151	531	653.591
F1291_4	F1689_4	169	1214	244	302.54
F1291_4	F1740_4	169	1273	601	744.3
F1291_4	F1910_4	169	1157	846	1047.69
F1291_4	F2266_4	169	1151	683	843.322
F1291_4	F2675_4	169	1172	448	552.963
F1291_4	F465_4	169	1283	454	562.049
F1291_4	F471_4	169	1304	856	1057.24
F1291_4	M1142_4	169	1118	170	208.093
F1291_4	M2417_4	169	1380	609	755.491
F1291_4	M394_4	169	1262	666	825.205
F1291_4	M706_4	169	1375	471	583.456
F1538_4	F1001_4	169	1275	646	1439.64
F1538_4	F1291_4	169	1151	559	1257.35
F1538_4	F1689_4	169	1221	227	506.316
F1538_4	F1740_4	169	1338	647	1438.57
F1538_4	F1910_4	169	1305	946	2114.28
F1538_4	F2266_4	169	1163	682	1521.93
F1538_4	F2675_4	169	1236	461	1030.6
F1538_4	F465_4	169	1377	498	1111.45
F1538_4	F471_4	169	1202	754	1686.14
F1538_4	M1142_4	169	1259	183	406.499
F1538_4	M2417_4	169	1231	548	1224.38
F1538_4	M394_4	169	1127	570	1275.66
F1538_4	M706_4	169	1327	445	991.174
F1689_4	F1001_4	169	1153	806	1073.26
F1689_4	F1291_4	169	1214	828	1099.89
F1689_4	F1538_4	169	1221	798	1054.09
F1689_4	F1740_4	169	1182	785	1039.94
F1689_4	F1910_4	169	1301	1109	1472.32
F1689_4	F2266_4	169	1414	1092	1444.13
F1689_4	F2675_4	169	1307	748	993.907
F1689_4	F465_4	169	1276	730	970.327
F1689_4	F471_4	169	1181	959	1263.65
F1689_4	M1142_4	169	1265	358	479.427
F1689_4	M2417_4	169	1192	786	1049.35
F1689_4	M394_4	169	1360	959	1272.68
F1689_4	M706_4	169	1361	729	966.414
F1740_4	F1001_4	169	1273	782	647.579
F1740_4	F1291_4	169	1273	695	575.588
F1740_4	F1538_4	169	1338	700	581.225
F1740_4	F1689_4	169	1182	264	218.417
F1740_4	F1910_4	169	1247	996	827.008
F1740_4	F2266_4	169	1258	853	703.879
F1740_4	F2675_4	169	1255	559	464.648
F1740_4	F465_4	169	1207	505	419.268
F1740_4	F471_4	169	1210	845	701.644
F1740_4	M1142_4	169	1349	248	205.699
F1740_4	M2417_4	169	1270	653	540.212
F1740_4	M394_4	169	1210	692	575.335
F1740_4	M706_4	169	1241	491	407.79
F1910_4	F1001_4	169	1194	952	2074.79
F1910_4	F1291_4	169	1157	882	1922.04
F1910_4	F1538_4	169	1305	956	2083.07
F1910_4	F1689_4	169	1301	545	1188.75
F1910_4	F1740_4	169	1247	940	2047.46
F1910_4	F2266_4	169	1288	1094	2387.65
F1910_4	F2675_4	169	1253	837	1823.38
F1910_4	F465_4	169	1232	820	1778.45
F1910_4	F471_4	169	1267	1084	2346.06
F1910_4	M1142_4	169	1211	451	982.38
F1910_4	M2417_4	169	1134	853	1862.51
F1910_4	M394_4	169	1295	1008	2206.49
F1910_4	M706_4	169	1224	784	1712.55
F2266_4	F1001_4	169	1183	551	724.01
F2266_4	F1291_4	169	1151	502	663.264
F2266_4	F1538_4	169	1163	497	654.726
F2266_4	F1689_4	169	1414	206	271.002
F2266_4	F1740_4	169	1258	570	752.311
F2266_4	F1910_4	169	1288	869	1144.04
F2266_4	F2675_4	169	1208	432	568.738
F2266_4	F465_4	169	1201	403	532.608
F2266_4	F471_4	169	1308	792	1037.85
F2266_4	M1142_4	169	1183	171	223.532
F2266_4	M2417_4	169	1182	492	652.101
F2266_4	M394_4	169	1379	653	855.969
F2266_4	M706_4	169	1233	380	502.618
F2675_4	F1001_4	169	1423	863	1382.96
F2675_4	F1291_4	169	1172	715	1152.36
F2675_4	F1538_4	169	1236	656	1055.78
F2675_4	F1689_4	169	1307	329	526.053
F2675_4	F1740_4	169	1255	729	1184.12
F2675_4	F1910_4	169	1253	1002	1615.14
F2675_4	F2266_4	169	1208	827	1332.75
F2675_4	F465_4	169	1245	581	927.825
F2675_4	F471_4	169	1286	953	1541.59
F2675_4	M1142_4	169	1357	289	460.17
F2675_4	M2417_4	169	1251	674	1091.82
F2675_4	M394_4	169	1359	847	1362.54
F2675_4	M706_4	169	1327	561	909.724
F465_4	F1001_4	169	1213	831	566.382
F465_4	F1291_4	169	1283	837	572.81
F465_4	F1538_4	169	1377	886	603.691
F465_4	F1689_4	169	1276	394	267.167
F465_4	F1740_4	169	1207	792	540.775
F465_4	F1910_4	169	1232	1041	712.004
F465_4	F2266_4	169	1201	892	608.088
F465_4	F2675_4	169	1245	681	462.794
F465_4	F471_4	169	1187	957	651.581
F465_4	M1142_4	169	1317	290	199.475
F465_4	M2417_4	169	1227	751	511.629
F465_4	M394_4	169	1270	852	579.202
F465_4	M706_4	169	1284	638	436.14
F471_4	F1001_4	169	1215	726	3111.46
F471_4	F1291_4	169	1304	744	3197.52
F471_4	F1538_4	169	1202	658	2821.71
F471_4	F1689_4	169	1181	298	1292.15
F471_4	F1740_4	169	1210	706	3057.26
F471_4	F1910_4	169	1267	1018	4349.39
F471_4	F2266_4	169	1308	894	3823.5
F471_4	F2675_4	169	1286	597	2561
F471_4	F465_4	169	1187	549	2356.46
F471_4	M1142_4	169	1126	222	954.169
F471_4	M2417_4	169	1215	689	2965.39
F471_4	M394_4	169	1261	791	3410.24
F471_4	M706_4	169	1142	494	2137.46
M1142_4	F1001_4	169	1224	740	2398.14
M1142_4	F1291_4	169	1118	629	2023.91
M1142_4	F1538_4	169	1259	657	2133.01
M1142_4	F1689_4	169	1265	319	1035.27
M1142_4	F1740_4	169	1349	782	2524.37
M1142_4	F1910_4	169	1211	942	3047.24
M1142_4	F2266_4	169	1183	818	2658.08
M1142_4	F2675_4	169	1357	635	2052.2
M1142_4	F465_4	169	1317	594	1904.04
M1142_4	F471_4	169	1126	822	2679.07
M1142_4	M2417_4	169	1130	603	1952
M1142_4	M394_4	169	1268	775	2505.03
M1142_4	M706_4	169	1193	526	1699.5
M2417_4	F1001_4	169	1318	822	770.228
M2417_4	F1291_4	169	1380	796	744.851
M2417_4	F1538_4	169	1231	684	639.223
M2417_4	F1689_4	169	1192	312	293.285
M2417_4	F1740_4	169	1270	768	717.578
M2417_4	F1910_4	169	1134	917	851.349
M2417_4	F2266_4	169	1182	849	789.639
M2417_4	F2675_4	169	1251	587	549.789
M2417_4	F465_4	169	1227	583	545.557
M2417_4	F471_4	169	1215	902	848.312
M2417_4	M1142_4	169	1130	255	239.387
M2417_4	M394_4	169	1252	792	742.027
M2417_4	M706_4	169	1127	477	449.662
M394_4	F1001_4	169	1417	984	693.18
M394_4	F1291_4	169	1262	861	608.714
M394_4	F1538_4	169	1127	709	502.246
M394_4	F1689_4	169	1360	431	304.982
M394_4	F1740_4	169	1210	792	561.781
M394_4	F1910_4	169	1295	1103	780.833
M394_4	F2266_4	169	1379	1055	748.089
M394_4	F2675_4	169	1359	750	527.71
M394_4	F465_4	169	1270	726	513.706
M394_4	F471_4	169	1261	1020	722.575
M394_4	M1142_4	169	1268	370	264.053
M394_4	M2417_4	169	1252	812	576.181
M394_4	M706_4	169	1391	682	482.205
M706_4	F1001_4	169	1239	683	900.731
M706_4	F1291_4	169	1375	733	962.437
M706_4	F1538_4	169	1327	665	867.111
M706_4	F1689_4	169	1361	314	408.193
M706_4	F1740_4	169	1241	674	886.807
M706_4	F1910_4	169	1224	948	1252.01
M706_4	F2266_4	169	1233	799	1045.95
M706_4	F2675_4	169	1327	547	720.411
M706_4	F465_4	169	1284	522	685.735
M706_4	F471_4	169	1142	774	1019.06
M706_4	M1142_4	169	1193	248	324.675
M706_4	M2417_4	169	1127	567	744.384
M706_4	M394_4	169	1391	812	1071.15
F1016_4	F1622_4	170	1328	684	1479.71
F1016_4	F250_4	170	1210	922	1983.26
F1016_4	F2796_4	170	1244	504	1081.77
F1016_4	F792_4	170	1324	341	737.783
F1016_4	M1503_4	170	1215	846	1811.93
F1016_4	M1621_4	170	1262	625	1341.96
F1016_4	M1860_4	170	1247	663	1416.16
F1016_4	M1928_4	170	1211	674	1444.44
F1016_4	M354_4	170	1219	854	1841.87
F1016_4	M388_4	170	1307	570	1225.36
F1016_4	M404_4	170	1201	592	1272.16
F1016_4	M538_4	170	1299	612	1312.26
F1016_4	M957_4	170	1327	731	1560.05
F1622_4	F1016_4	170	1328	390	429.178
F1622_4	F250_4	170	1266	995	1094.34
F1622_4	F2796_4	170	1276	562	623.824
F1622_4	F792_4	170	1293	395	436.759
F1622_4	M1503_4	170	1248	954	1058.6
F1622_4	M1621_4	170	1282	702	774.848
F1622_4	M1860_4	170	1373	794	874.095
F1622_4	M1928_4	170	1180	718	786.227
F1622_4	M354_4	170	1257	952	1057.83
F1622_4	M388_4	170	1203	555	610.355
F1622_4	M404_4	170	1271	698	773
F1622_4	M538_4	170	1346	675	749.88
F1622_4	M957_4	170	1292	812	897.416
F250_4	F1016_4	170	1210	454	620.507
F250_4	F1622_4	170	1266	829	1133.11
F250_4	F2796_4	170	1191	608	835.343
F250_4	F792_4	170	1333	547	742.79
F250_4	M1503_4	170	1263	1035	1413.6
F250_4	M1621_4	170	1102	706	957.842
F250_4	M1860_4	170	1260	779	1067.26
F250_4	M1928_4	170	1361	920	1253.23
F250_4	M354_4	170	1132	906	1239.17
F250_4	M388_4	170	1293	721	986.646
F250_4	M404_4	170	1259	770	1050.99
F250_4	M538_4	170	1309	777	1056.81
F250_4	M957_4	170	1275	871	1191.36
F2796_4	F1016_4	170	1244	168	315.225
F2796_4	F1622_4	170	1276	403	752.384
F2796_4	F250_4	170	1191	644	1208.56
F2796_4	F792_4	170	1279	156	292.712
F2796_4	M1503_4	170	1258	623	1169.89
F2796_4	M1621_4	170	1425	412	772.243
F2796_4	M1860_4	170	1516	426	787.98
F2796_4	M1928_4	170	1280	412	778.672
F2796_4	M354_4	170	1219	614	1149.39
F2796_4	M388_4	170	1326	268	508.811
F2796_4	M404_4	170	1266	340	637.434
F2796_4	M538_4	170	1024	256	474.918
F2796_4	M957_4	170	1302	435	814.125
F792_4	F1016_4	170	1324	292	257.916
F792_4	F1622_4	170	1293	587	518.015
F792_4	F250_4	170	1333	888	784.889
F792_4	F2796_4	170	1279	395	352.276
F792_4	M1503_4	170	1194	762	669.635
F792_4	M1621_4	170	1285	549	485.173
F792_4	M1860_4	170	1315	559	493.026
F792_4	M1928_4	170	1229	574	507.477
F792_4	M354_4	170	1281	836	739.43
F792_4	M388_4	170	1185	392	346.68
F792_4	M404_4	170	1358	554	488.286
F792_4	M538_4	170	1237	463	408.944
F792_4	M957_4	170	1260	614	542.425
M1503_4	F1016_4	170	1215	258	393.677
M1503_4	F1622_4	170	1248	545	826.068
M1503_4	F250_4	170	1263	821	1248.24
M1503_4	F2796_4	170	1258	354	538.652
M1503_4	F792_4	170	1194	272	410.735
M1503_4	M1621_4	170	1269	505	766.752
M1503_4	M1860_4	170	1369	579	879.643
M1503_4	M1928_4	170	1222	591	886.136
M1503_4	M354_4	170	1098	697	1052.51
M1503_4	M388_4	170	1455	483	732.249
M1503_4	M404_4	170	1362	524	797.127
M1503_4	M538_4	170	1242	444	673.456
M1503_4	M957_4	170	1314	655	991.901
M1621_4	F1016_4	170	1262	171	190.072
M1621_4	F1622_4	170	1282	397	438.228
M1621_4	F250_4	170	1102	617	684.221
M1621_4	F2796_4	170	1425	281	311.428
M1621_4	F792_4	170	1285	170	188.169
M1621_4	M1503_4	170	1269	703	779.402
M1621_4	M1860_4	170	1261	368	408.058
M1621_4	M1928_4	170	1345	448	495.352
M1621_4	M354_4	170	1280	669	745.309
M1621_4	M388_4	170	1305	302	338.091
M1621_4	M404_4	170	1143	368	409.306
M1621_4	M538_4	170	1189	308	340.618
M1621_4	M957_4	170	1270	460	507.471
M1860_4	F1016_4	170	1247	251	370.241
M1860_4	F1622_4	170	1373	526	777.033
M1860_4	F250_4	170	1260	786	1153.69
M1860_4	F2796_4	170	1516	448	664.551
M1860_4	F792_4	170	1315	255	378.671
M1860_4	M1503_4	170	1369	854	1260.47
M1860_4	M1621_4	170	1261	513	755.788
M1860_4	M1928_4	170	1290	577	850.339
M1860_4	M354_4	170	1322	833	1238.65
M1860_4	M388_4	170	1248	401	592.39
M1860_4	M404_4	170	1276	490	725.575
M1860_4	M538_4	170	1234	413	611.31
M1860_4	M957_4	170	1261	558	822.328
M1928_4	F1016_4	170	1211	409	230.367
M1928_4	F1622_4	170	1180	736	415.115
M1928_4	F250_4	170	1361	1077	604.37
M1928_4	F2796_4	170	1280	636	355.107
M1928_4	F792_4	170	1229	450	253.718
M1928_4	M1503_4	170	1222	964	538.12
M1928_4	M1621_4	170	1345	770	435.573
M1928_4	M1860_4	170	1290	777	438.817
M1928_4	M354_4	170	1411	1091	613.925
M1928_4	M388_4	170	1373	750	421.294
M1928_4	M404_4	170	1218	708	397.232
M1928_4	M538_4	170	1193	663	372.379
M1928_4	M957_4	170	1330	867	485.889
M354_4	F1016_4	170	1219	286	513.684
M354_4	F1622_4	170	1257	591	1041.19
M354_4	F250_4	170	1132	794	1403.34
M354_4	F2796_4	170	1219	412	731.726
M354_4	F792_4	170	1281	265	468.247
M354_4	M1503_4	170	1098	708	1253.74
M354_4	M1621_4	170	1280	562	997.029
M354_4	M1860_4	170	1322	576	1027.68
M354_4	M1928_4	170	1411	709	1256.24
M354_4	M388_4	170	1240	461	813.57
M354_4	M404_4	170	1185	512	916.018
M354_4	M538_4	170	1166	451	803.006
M354_4	M957_4	170	1158	599	1059.61
M388_4	F1016_4	170	1307	319	495.638
M388_4	F1622_4	170	1203	625	983.193
M388_4	F250_4	170	1293	948	1493.58
M388_4	F2796_4	170	1326	507	801.914
M388_4	F792_4	170	1185	291	460.775
M388_4	M1503_4	170	1455	1034	1620.33
M388_4	M1621_4	170	1305	596	934.343
M388_4	M1860_4	170	1248	602	947.382
M388_4	M1928_4	170	1373	720	1128.44
M388_4	M354_4	170	1240	858	1353.57
M388_4	M404_4	170	1099	499	784.823
M388_4	M538_4	170	1210	518	816.967
M388_4	M957_4	170	1285	690	1085.39
M404_4	F1016_4	170	1201	298	242.47
M404_4	F1622_4	170	1271	657	532.982
M404_4	F250_4	170	1259	922	747.092
M404_4	F2796_4	170	1266	472	386.016
M404_4	F792_4	170	1358	362	293.241
M404_4	M1503_4	170	1362	953	772.829
M404_4	M1621_4	170	1143	567	456.554
M404_4	M1860_4	170	1276	606	488.692
M404_4	M1928_4	170	1218	658	531.924
M404_4	M354_4	170	1185	836	677
M404_4	M388_4	170	1099	460	373.821
M404_4	M538_4	170	1049	447	361.672
M404_4	M957_4	170	1162	631	511.311
M538_4	F1016_4	170	1299	372	317.801
M538_4	F1622_4	170	1346	761	647.818
M538_4	F250_4	170	1309	1007	866.628
M538_4	F2796_4	170	1024	436	372.817
M538_4	F792_4	170	1237	397	341.549
M538_4	M1503_4	170	1242	929	798.76
M538_4	M1621_4	170	1189	633	544.374
M538_4	M1860_4	170	1234	635	547.291
M538_4	M1928_4	170	1193	702	605.301
M538_4	M354_4	170	1166	856	735.372
M538_4	M388_4	170	1210	548	466.646
M538_4	M404_4	170	1049	528	452.876
M538_4	M957_4	170	1369	799	685.373
M957_4	F1016_4	170	1327	442	1693.54
M957_4	F1622_4	170	1292	774	2928.64
M957_4	F250_4	170	1275	1035	3949.49
M957_4	F2796_4	170	1302	617	2346.88
M957_4	F792_4	170	1260	459	1742.45
M957_4	M1503_4	170	1314	1007	3843.29
M957_4	M1621_4	170	1270	736	2788.89
M957_4	M1860_4	170	1261	756	2893.27
M957_4	M1928_4	170	1330	853	3255.78
M957_4	M354_4	170	1158	892	3375.9
M957_4	M388_4	170	1285	636	2425.45
M957_4	M404_4	170	1162	624	2371.98
M957_4	M538_4	170	1369	735	2798.65
F114_4	F1367_4	171	1217	728	623.033
F114_4	F1834_4	171	1309	798	681.782
F114_4	F59_4	171	1167	553	471.999
F114_4	F803_4	171	1101	655	559.133
F114_4	M1569_4	171	1294	874	746.907
F114_4	M179_4	171	1281	805	686.794
F114_4	M2453_4	171	1287	602	513.381
F114_4	M2632_4	171	1210	760	648.899
F114_4	M301_4	171	1310	818	694.396
F114_4	M346_4	171	1200	580	493.027
F114_4	M605_4	171	1256	528	452.665
F114_4	M652_4	171	1305	495	419.048
F114_4	M856_4	171	1408	659	563.652
F1367_4	F114_4	171	1217	683	1185.39
F1367_4	F1834_4	171	1154	445	769.842
F1367_4	F59_4	171	1294	322	562.504
F1367_4	F803_4	171	1187	450	775.98
F1367_4	M1569_4	171	1342	603	1044.49
F1367_4	M179_4	171	1284	499	859.399
F1367_4	M2453_4	171	1278	309	532.877
F1367_4	M2632_4	171	1356	509	884.251
F1367_4	M301_4	171	1287	475	826.333
F1367_4	M346_4	171	1259	338	587.469
F1367_4	M605_4	171	1301	249	434.991
F1367_4	M652_4	171	1134	195	340.504
F1367_4	M856_4	171	1396	369	648.386
F1834_4	F114_4	171	1309	892	697.515
F1834_4	F1367_4	171	1154	530	414.929
F1834_4	F59_4	171	1208	403	317.55
F1834_4	F803_4	171	1091	536	418.13
F1834_4	M1569_4	171	1112	583	455.273
F1834_4	M179_4	171	1332	624	490.232
F1834_4	M2453_4	171	1356	394	309.694
F1834_4	M2632_4	171	1252	586	458.232
F1834_4	M301_4	171	1372	652	511.861
F1834_4	M346_4	171	1317	437	344.792
F1834_4	M605_4	171	1275	373	291.641
F1834_4	M652_4	171	1256	298	233.369
F1834_4	M856_4	171	1429	446	352.23
F59_4	F114_4	171	1167	884	1089.03
F59_4	F1367_4	171	1294	727	895.092
F59_4	F1834_4	171	1208	694	860.29
F59_4	F803_4	171	1251	743	912.339
F59_4	M1569_4	171	1384	847	1045.22
F59_4	M179_4	171	1204	686	845.132
F59_4	M2453_4	171	1159	440	539.358
F59_4	M2632_4	171	1256	712	878.31
F59_4	M301_4	171	1325	723	891.161
F59_4	M346_4	171	1178	509	631.073
F59_4	M605_4	171	1252	461	569.162
F59_4	M652_4	171	1165	390	479.745
F59_4	M856_4	171	1209	528	652.679
F803_4	F114_4	171	1101	739	993.414
F803_4	F1367_4	171	1187	598	806.978
F803_4	F1834_4	171	1091	590	790.913
F803_4	F59_4	171	1251	437	585.177
F803_4	M1569_4	171	1200	669	901.945
F803_4	M179_4	171	1173	622	831.846
F803_4	M2453_4	171	1196	406	547.699
F803_4	M2632_4	171	1402	708	952.222
F803_4	M301_4	171	1286	627	844.887
F803_4	M346_4	171	1289	488	651.875
F803_4	M605_4	171	1191	395	534.822
F803_4	M652_4	171	1348	381	506.959
F803_4	M856_4	171	1215	446	601.646
M1569_4	F114_4	171	1294	936	1616.69
M1569_4	F1367_4	171	1342	662	1145.24
M1569_4	F1834_4	171	1112	596	1033.69
M1569_4	F59_4	171	1384	501	871.564
M1569_4	F803_4	171	1200	621	1076.85
M1569_4	M179_4	171	1206	645	1107.75
M1569_4	M2453_4	171	1375	499	865.598
M1569_4	M2632_4	171	1235	683	1181.19
M1569_4	M301_4	171	1249	675	1176.51
M1569_4	M346_4	171	1236	476	823.418
M1569_4	M605_4	171	1314	440	764.172
M1569_4	M652_4	171	1304	398	687.128
M1569_4	M856_4	171	1252	496	862.523
M179_4	F114_4	171	1281	964	545.382
M179_4	F1367_4	171	1284	740	417.739
M179_4	F1834_4	171	1332	774	436.733
M179_4	F59_4	171	1204	512	290.051
M179_4	F803_4	171	1173	722	409.395
M179_4	M1569_4	171	1206	790	444.976
M179_4	M2453_4	171	1310	533	299.321
M179_4	M2632_4	171	1311	808	455.383
M179_4	M301_4	171	1271	768	432.374
M179_4	M346_4	171	1325	586	329.48
M179_4	M605_4	171	1166	475	269.019
M179_4	M652_4	171	1222	419	235.123
M179_4	M856_4	171	1250	555	312.555
M2453_4	F114_4	171	1287	1053	619.043
M2453_4	F1367_4	171	1278	869	509.494
M2453_4	F1834_4	171	1356	960	565.644
M2453_4	F59_4	171	1159	596	349.867
M2453_4	F803_4	171	1196	826	486.901
