performer	receiver	pen	nr_meet	nr_interact	nr_bites
F1789_4	M1191_4	20	1287	459	341.83
F1789_4	M2017_4	20	1262	409	304.594
F1789_4	M2492_4	20	1328	669	498.223
F1789_4	M291_4	20	1223	808	601.741
F1789_4	M731_4	20	1298	393	292.678
F1789_4	M966_4	20	1148	642	478.116
F1971_4	F1005_4	20	1136	412	304.34
F1971_4	F1114_4	20	1374	755	557.71
F1971_4	F13_4	20	1191	505	373.038
F1971_4	F1481_4	20	1184	660	487.534
F1971_4	F1789_4	20	1248	751	554.755
F1971_4	F2500_4	20	1187	642	474.238
F1971_4	F974_4	20	1140	331	244.506
F1971_4	M1191_4	20	1316	687	507.479
F1971_4	M2017_4	20	1303	620	457.987
F1971_4	M2492_4	20	1336	906	669.252
F1971_4	M291_4	20	1193	942	695.844
F1971_4	M731_4	20	1315	600	443.213
F1971_4	M966_4	20	1173	847	625.669
F2500_4	F1005_4	20	1182	249	183.41
F2500_4	F1114_4	20	1325	476	350.616
F2500_4	F13_4	20	1197	293	215.82
F2500_4	F1481_4	20	1304	487	358.718
F2500_4	F1789_4	20	1307	564	415.436
F2500_4	F1971_4	20	1187	350	257.806
F2500_4	F974_4	20	1191	221	162.786
F2500_4	M1191_4	20	1315	439	323.362
F2500_4	M2017_4	20	1191	379	279.167
F2500_4	M2492_4	20	1204	618	455.211
F2500_4	M291_4	20	1129	745	548.758
F2500_4	M731_4	20	1374	373	274.747
F2500_4	M966_4	20	1283	681	501.617
F974_4	F1005_4	20	1268	238	142.207
F974_4	F1114_4	20	1390	458	273.658
F974_4	F13_4	20	1346	304	181.642
F974_4	F1481_4	20	1232	441	263.501
F974_4	F1789_4	20	1406	520	310.704
F974_4	F1971_4	20	1140	288	172.082
F974_4	F2500_4	20	1191	375	224.065
F974_4	M1191_4	20	1263	392	234.223
F974_4	M2017_4	20	1337	360	215.103
F974_4	M2492_4	20	1249	589	351.932
F974_4	M291_4	20	1284	771	460.678
F974_4	M731_4	20	1329	352	210.323
F974_4	M966_4	20	1132	531	317.276
M1191_4	F1005_4	20	1414	407	869.044
M1191_4	F1114_4	20	1256	597	1274.74
M1191_4	F13_4	20	1270	410	875.45
M1191_4	F1481_4	20	1183	537	1146.63
M1191_4	F1789_4	20	1287	670	1430.61
M1191_4	F1971_4	20	1316	515	1099.65
M1191_4	F2500_4	20	1315	594	1268.33
M1191_4	F974_4	20	1263	306	653.385
M1191_4	M2017_4	20	1286	530	1131.68
M1191_4	M2492_4	20	1218	757	1616.38
M1191_4	M291_4	20	1404	1030	2199.3
M1191_4	M731_4	20	1359	512	1093.24
M1191_4	M966_4	20	1269	778	1661.22
M2017_4	F1005_4	20	1200	209	97.0384
M2017_4	F1114_4	20	1272	403	187.112
M2017_4	F13_4	20	1308	329	152.754
M2017_4	F1481_4	20	1141	419	194.541
M2017_4	F1789_4	20	1262	509	236.328
M2017_4	F1971_4	20	1303	375	174.112
M2017_4	F2500_4	20	1191	432	200.577
M2017_4	F974_4	20	1337	231	107.253
M2017_4	M1191_4	20	1286	422	195.934
M2017_4	M2492_4	20	1171	529	245.614
M2017_4	M291_4	20	1289	791	367.26
M2017_4	M731_4	20	1346	370	171.79
M2017_4	M966_4	20	1181	591	274.4
M2492_4	F1005_4	20	1214	248	404.022
M2492_4	F1114_4	20	1398	529	861.805
M2492_4	F13_4	20	1431	406	661.423
M2492_4	F1481_4	20	1274	484	788.495
M2492_4	F1789_4	20	1328	596	970.956
M2492_4	F1971_4	20	1336	407	663.052
M2492_4	F2500_4	20	1204	475	773.833
M2492_4	F974_4	20	1249	223	363.294
M2492_4	M1191_4	20	1218	445	724.959
M2492_4	M2017_4	20	1171	393	640.245
M2492_4	M291_4	20	1298	896	1459.69
M2492_4	M731_4	20	1291	387	630.47
M2492_4	M966_4	20	1375	763	1243.02
M291_4	F1005_4	20	1254	418	1688.99
M291_4	F1114_4	20	1328	694	2804.21
M291_4	F13_4	20	1209	493	1992.04
M291_4	F1481_4	20	1177	662	2674.91
M291_4	F1789_4	20	1223	704	2844.62
M291_4	F1971_4	20	1193	513	2072.85
M291_4	F2500_4	20	1129	605	2444.59
M291_4	F974_4	20	1284	332	1341.5
M291_4	M1191_4	20	1404	685	2767.85
M291_4	M2017_4	20	1289	606	2448.63
M291_4	M2492_4	20	1298	836	3377.98
M291_4	M731_4	20	1263	582	2351.66
M291_4	M966_4	20	1205	797	3220.4
M731_4	F1005_4	20	1209	272	175.389
M731_4	F1114_4	20	1394	589	379.794
M731_4	F13_4	20	1187	334	215.367
M731_4	F1481_4	20	1189	452	291.455
M731_4	F1789_4	20	1298	588	379.149
M731_4	F1971_4	20	1315	439	283.072
M731_4	F2500_4	20	1374	494	318.537
M731_4	F974_4	20	1329	268	172.809
M731_4	M1191_4	20	1359	503	324.34
M731_4	M2017_4	20	1346	406	261.793
M731_4	M2492_4	20	1291	699	450.723
M731_4	M291_4	20	1263	840	541.641
M731_4	M966_4	20	1434	821	529.39
M966_4	F1005_4	20	1128	516	688.229
M966_4	F1114_4	20	1280	841	1121.71
M966_4	F13_4	20	1357	736	981.66
M966_4	F1481_4	20	1295	867	1156.38
M966_4	F1789_4	20	1148	809	1079.03
M966_4	F1971_4	20	1173	690	920.306
M966_4	F2500_4	20	1283	839	1119.04
M966_4	F974_4	20	1132	459	612.204
M966_4	M1191_4	20	1269	788	1051.02
M966_4	M2017_4	20	1181	744	992.33
M966_4	M2492_4	20	1375	1064	1419.14
M966_4	M291_4	20	1205	1027	1369.79
M966_4	M731_4	20	1434	838	1117.71
F1179_4	F1625_4	21	1283	353	664.568
F1179_4	F1790_4	21	1205	394	741.756
F1179_4	F184_4	21	1324	610	1148.4
F1179_4	F1949_4	21	1337	583	1097.57
F1179_4	F353_4	21	1144	282	530.901
F1179_4	F588_4	21	1087	241	453.714
F1179_4	F618_4	21	1232	431	811.413
F1179_4	F84_4	21	1154	185	348.286
F1179_4	M247_4	21	1260	648	1219.94
F1179_4	M2482_4	21	1206	215	404.765
F1179_4	M2722_4	21	1180	331	623.15
F1179_4	M56_4	21	1264	388	730.46
F1179_4	M934_4	21	1274	731	1376.2
F1625_4	F1179_4	21	1283	703	1201.89
F1625_4	F1790_4	21	1150	543	928.347
F1625_4	F184_4	21	1176	758	1295.92
F1625_4	F1949_4	21	1326	832	1422.44
F1625_4	F353_4	21	1264	475	812.09
F1625_4	F588_4	21	1254	433	740.284
F1625_4	F618_4	21	1402	747	1277.12
F1625_4	F84_4	21	1306	418	714.639
F1625_4	M247_4	21	1210	833	1424.15
F1625_4	M2482_4	21	1272	402	687.285
F1625_4	M2722_4	21	1201	546	933.476
F1625_4	M56_4	21	1139	497	849.703
F1625_4	M934_4	21	1138	850	1453.21
F1790_4	F1179_4	21	1205	559	613.726
F1790_4	F1625_4	21	1150	423	464.411
F1790_4	F184_4	21	1350	800	878.319
F1790_4	F1949_4	21	1272	684	750.963
F1790_4	F353_4	21	1356	445	488.565
F1790_4	F588_4	21	1394	406	445.747
F1790_4	F618_4	21	1315	585	642.271
F1790_4	F84_4	21	1251	306	335.957
F1790_4	M247_4	21	1356	841	923.333
F1790_4	M2482_4	21	1287	364	399.635
F1790_4	M2722_4	21	1194	415	455.628
F1790_4	M56_4	21	1277	478	524.796
F1790_4	M934_4	21	1127	753	826.718
F184_4	F1179_4	21	1324	452	588.273
F184_4	F1625_4	21	1176	304	395.652
F184_4	F1790_4	21	1350	440	572.655
F184_4	F1949_4	21	1236	570	741.848
F184_4	F353_4	21	1291	310	403.461
F184_4	F588_4	21	1189	257	334.483
F184_4	F618_4	21	1188	444	577.861
F184_4	F84_4	21	1281	235	305.85
F184_4	M247_4	21	1165	612	796.511
F184_4	M2482_4	21	1217	237	308.453
F184_4	M2722_4	21	1175	302	393.05
F184_4	M56_4	21	1253	358	465.933
F184_4	M934_4	21	1170	688	895.424
F1949_4	F1179_4	21	1337	765	1296.22
F1949_4	F1625_4	21	1326	554	938.701
F1949_4	F1790_4	21	1272	608	1030.2
F1949_4	F184_4	21	1236	803	1360.61
F1949_4	F353_4	21	1183	465	787.899
F1949_4	F588_4	21	1253	438	742.15
F1949_4	F618_4	21	1307	713	1208.11
F1949_4	F84_4	21	1183	393	665.901
F1949_4	M247_4	21	1258	849	1438.55
F1949_4	M2482_4	21	1295	420	711.65
F1949_4	M2722_4	21	1289	561	950.561
F1949_4	M56_4	21	1185	525	889.563
F1949_4	M934_4	21	1332	967	1638.49
F353_4	F1179_4	21	1144	517	451.766
F353_4	F1625_4	21	1264	424	370.5
F353_4	F1790_4	21	1356	518	452.639
F353_4	F184_4	21	1291	708	618.665
F353_4	F1949_4	21	1183	612	534.779
F353_4	F588_4	21	1182	287	250.787
F353_4	F618_4	21	1183	504	440.406
F353_4	F84_4	21	1251	281	245.544
F353_4	M247_4	21	1322	786	686.824
F353_4	M2482_4	21	1168	310	270.885
F353_4	M2722_4	21	1419	469	409.822
F353_4	M56_4	21	1313	415	362.636
F353_4	M934_4	21	1221	764	667.599
F588_4	F1179_4	21	1087	565	519.68
F588_4	F1625_4	21	1254	503	462.653
F588_4	F1790_4	21	1394	593	545.434
F588_4	F184_4	21	1189	699	642.931
F588_4	F1949_4	21	1253	699	642.931
F588_4	F353_4	21	1182	434	399.188
F588_4	F618_4	21	1350	684	629.135
F588_4	F84_4	21	1243	391	359.637
F588_4	M247_4	21	1380	908	835.167
F588_4	M2482_4	21	1201	348	320.086
F588_4	M2722_4	21	1162	451	414.824
F588_4	M56_4	21	1253	505	464.493
F588_4	M934_4	21	1280	896	824.13
F618_4	F1179_4	21	1232	796	466.66
F618_4	F1625_4	21	1402	755	442.624
F618_4	F1790_4	21	1315	769	450.831
F618_4	F184_4	21	1188	872	511.216
F618_4	F1949_4	21	1307	944	553.426
F618_4	F353_4	21	1183	574	336.511
F618_4	F588_4	21	1350	608	356.444
F618_4	F84_4	21	1320	555	325.372
F618_4	M247_4	21	1233	950	556.944
F618_4	M2482_4	21	1165	490	287.266
F618_4	M2722_4	21	1244	667	391.033
F618_4	M56_4	21	1248	683	400.413
F618_4	M934_4	21	1218	984	576.877
F84_4	F1179_4	21	1154	670	1002.3
F84_4	F1625_4	21	1306	676	1011.28
F84_4	F1790_4	21	1251	705	1054.66
F84_4	F184_4	21	1281	887	1326.93
F84_4	F1949_4	21	1183	796	1190.8
F84_4	F353_4	21	1251	562	840.739
F84_4	F588_4	21	1243	498	744.997
F84_4	F618_4	21	1320	793	1186.31
F84_4	M247_4	21	1190	894	1337.4
F84_4	M2482_4	21	1448	609	911.05
F84_4	M2722_4	21	1363	698	1044.19
F84_4	M56_4	21	1179	615	920.026
F84_4	M934_4	21	1268	1001	1497.47
M247_4	F1179_4	21	1260	717	1001.51
M247_4	F1625_4	21	1210	559	780.815
M247_4	F1790_4	21	1356	696	972.177
M247_4	F184_4	21	1165	787	1099.29
M247_4	F1949_4	21	1258	791	1104.87
M247_4	F353_4	21	1322	536	748.688
M247_4	F588_4	21	1380	544	759.863
M247_4	F618_4	21	1233	708	988.939
M247_4	F84_4	21	1190	422	589.452
M247_4	M2482_4	21	1146	442	617.388
M247_4	M2722_4	21	1212	590	824.116
M247_4	M56_4	21	1116	536	748.688
M247_4	M934_4	21	1221	941	1314.39
M2482_4	F1179_4	21	1206	759	1052.23
M2482_4	F1625_4	21	1272	668	926.071
M2482_4	F1790_4	21	1287	723	1002.32
M2482_4	F184_4	21	1217	842	1167.29
M2482_4	F1949_4	21	1295	892	1236.61
M2482_4	F353_4	21	1168	534	740.302
M2482_4	F588_4	21	1201	524	726.439
M2482_4	F618_4	21	1165	722	1000.93
M2482_4	F84_4	21	1448	528	731.984
M2482_4	M247_4	21	1146	865	1199.18
M2482_4	M2722_4	21	1337	706	978.751
M2482_4	M56_4	21	1135	583	808.232
M2482_4	M934_4	21	1258	1007	1396.04
M2722_4	F1179_4	21	1180	414	1038.13
M2722_4	F1625_4	21	1201	306	767.315
M2722_4	F1790_4	21	1194	352	882.663
M2722_4	F184_4	21	1175	528	1323.99
M2722_4	F1949_4	21	1289	574	1439.34
M2722_4	F353_4	21	1419	332	832.511
M2722_4	F588_4	21	1162	244	611.846
M2722_4	F618_4	21	1244	421	1055.68
M2722_4	F84_4	21	1363	253	634.414
M2722_4	M247_4	21	1212	612	1534.63
M2722_4	M2482_4	21	1337	237	594.293
M2722_4	M56_4	21	1224	318	797.406
M2722_4	M934_4	21	1273	704	1765.33
M56_4	F1179_4	21	1264	771	1090.54
M56_4	F1625_4	21	1139	575	813.31
M56_4	F1790_4	21	1277	671	949.098
M56_4	F184_4	21	1253	859	1215.01
M56_4	F1949_4	21	1185	791	1118.83
M56_4	F353_4	21	1313	604	854.329
M56_4	F588_4	21	1253	534	755.318
M56_4	F618_4	21	1248	741	1048.11
M56_4	F84_4	21	1179	427	603.971
M56_4	M247_4	21	1116	788	1114.59
M56_4	M2482_4	21	1135	433	612.458
M56_4	M2722_4	21	1224	589	833.113
M56_4	M934_4	21	1384	1071	1514.88
M934_4	F1179_4	21	1274	642	340.073
M934_4	F1625_4	21	1138	467	247.374
M934_4	F1790_4	21	1127	469	248.433
M934_4	F184_4	21	1170	704	372.915
M934_4	F1949_4	21	1332	765	405.227
M934_4	F353_4	21	1221	413	218.769
M934_4	F588_4	21	1280	424	224.596
M934_4	F618_4	21	1218	594	314.647
M934_4	F84_4	21	1268	341	180.63
M934_4	M247_4	21	1221	824	436.48
M934_4	M2482_4	21	1258	379	200.759
M934_4	M2722_4	21	1273	508	269.092
M934_4	M56_4	21	1384	563	298.226
F1356_4	F1457_4	22	1231	332	617.838
F1356_4	F1477_4	22	1317	588	1094.24
F1356_4	F1556_4	22	1280	522	971.42
F1356_4	F166_4	22	1310	389	723.912
F1356_4	F2323_4	22	1268	225	418.715
F1356_4	F2453_4	22	1271	749	1393.86
F1356_4	F2508_4	22	1451	770	1432.94
F1356_4	F752_4	22	1222	556	1034.69
F1356_4	M127_4	22	1218	325	604.811
F1356_4	M2152_4	22	1180	504	937.922
F1356_4	M2432_4	22	1327	636	1183.57
F1356_4	M2496_4	22	1191	305	567.592
F1356_4	M717_4	22	1182	438	815.099
F1457_4	F1356_4	22	1231	772	735.936
F1457_4	F1477_4	22	1245	802	764.535
F1457_4	F1556_4	22	1286	831	792.18
F1457_4	F166_4	22	1143	586	558.625
F1457_4	F2323_4	22	1378	506	482.362
F1457_4	F2453_4	22	1179	898	856.05
F1457_4	F2508_4	22	1265	926	882.742
F1457_4	F752_4	22	1314	928	884.649
F1457_4	M127_4	22	1310	644	613.916
F1457_4	M2152_4	22	1292	820	781.694
F1457_4	M2432_4	22	1299	918	875.116
F1457_4	M2496_4	22	1171	564	537.653
F1457_4	M717_4	22	1373	789	752.142
F1477_4	F1356_4	22	1317	911	769.218
F1477_4	F1457_4	22	1245	662	558.971
F1477_4	F1556_4	22	1235	827	698.291
F1477_4	F166_4	22	1233	690	582.613
F1477_4	F2323_4	22	1205	483	407.829
F1477_4	F2453_4	22	1135	901	760.774
F1477_4	F2508_4	22	1382	1068	901.783
F1477_4	F752_4	22	1369	994	839.3
F1477_4	M127_4	22	1386	706	596.123
F1477_4	M2152_4	22	1263	835	705.046
F1477_4	M2432_4	22	1305	947	799.615
F1477_4	M2496_4	22	1271	664	560.659
F1477_4	M717_4	22	1313	787	664.516
F1556_4	F1356_4	22	1280	448	543.885
F1556_4	F1457_4	22	1286	279	338.714
F1556_4	F1477_4	22	1235	450	546.313
F1556_4	F166_4	22	1254	300	364.209
F1556_4	F2323_4	22	1147	191	231.879
F1556_4	F2453_4	22	1185	609	739.343
F1556_4	F2508_4	22	1190	561	681.07
F1556_4	F752_4	22	1404	607	736.915
F1556_4	M127_4	22	1329	313	379.991
F1556_4	M2152_4	22	1260	460	558.453
F1556_4	M2432_4	22	1301	512	621.583
F1556_4	M2496_4	22	1358	298	361.78
F1556_4	M717_4	22	1334	410	497.752
F166_4	F1356_4	22	1310	778	1193.19
F166_4	F1457_4	22	1143	456	699.349
F166_4	F1477_4	22	1233	761	1167.12
F166_4	F1556_4	22	1254	749	1148.71
F166_4	F2323_4	22	1240	392	601.195
F166_4	F2453_4	22	1259	923	1415.57
F166_4	F2508_4	22	1216	840	1288.28
F166_4	F752_4	22	1289	819	1256.07
F166_4	M127_4	22	1274	546	837.379
F166_4	M2152_4	22	1278	760	1165.58
F166_4	M2432_4	22	1363	880	1349.62
F166_4	M2496_4	22	1405	627	961.605
F166_4	M717_4	22	1306	683	1047.49
F2323_4	F1356_4	22	1268	886	405.081
F2323_4	F1457_4	22	1378	791	361.647
F2323_4	F1477_4	22	1205	849	388.165
F2323_4	F1556_4	22	1147	818	373.992
F2323_4	F166_4	22	1240	748	341.987
F2323_4	F2453_4	22	1151	967	442.115
F2323_4	F2508_4	22	1164	929	424.741
F2323_4	F752_4	22	1282	974	445.315
F2323_4	M127_4	22	1314	782	357.532
F2323_4	M2152_4	22	1166	842	384.964
F2323_4	M2432_4	22	1420	1069	488.749
F2323_4	M2496_4	22	1260	683	312.269
F2323_4	M717_4	22	1242	850	388.622
F2453_4	F1356_4	22	1271	490	218.834
F2453_4	F1457_4	22	1179	312	139.339
F2453_4	F1477_4	22	1135	461	205.883
F2453_4	F1556_4	22	1185	474	211.688
F2453_4	F166_4	22	1259	374	167.028
F2453_4	F2323_4	22	1151	240	107.184
F2453_4	F2508_4	22	1294	695	310.387
F2453_4	F752_4	22	1311	636	284.038
F2453_4	M127_4	22	1216	323	144.252
F2453_4	M2152_4	22	1148	491	219.281
F2453_4	M2432_4	22	1398	682	304.581
F2453_4	M2496_4	22	1300	343	153.184
F2453_4	M717_4	22	1135	419	187.125
F2508_4	F1356_4	22	1451	882	532.744
F2508_4	F1457_4	22	1265	554	334.626
F2508_4	F1477_4	22	1382	905	546.637
F2508_4	F1556_4	22	1190	734	443.35
F2508_4	F166_4	22	1216	580	350.331
F2508_4	F2323_4	22	1164	408	246.44
F2508_4	F2453_4	22	1294	981	592.542
F2508_4	F752_4	22	1373	933	563.549
F2508_4	M127_4	22	1168	555	335.23
F2508_4	M2152_4	22	1238	749	452.41
F2508_4	M2432_4	22	1391	944	570.193
F2508_4	M2496_4	22	1347	645	389.592
F2508_4	M717_4	22	1256	697	421.001
F752_4	F1356_4	22	1222	778	982.86
F752_4	F1457_4	22	1314	672	848.949
F752_4	F1477_4	22	1369	889	1123.09
F752_4	F1556_4	22	1404	922	1164.78
F752_4	F166_4	22	1289	699	883.058
F752_4	F2323_4	22	1282	485	612.708
F752_4	F2453_4	22	1311	1019	1287.32
F752_4	F2508_4	22	1373	1019	1287.32
F752_4	M127_4	22	1217	599	756.726
F752_4	M2152_4	22	1214	828	1046.03
F752_4	M2432_4	22	1312	954	1205.2
F752_4	M2496_4	22	1386	711	898.218
F752_4	M717_4	22	1328	824	1040.97
M127_4	F1356_4	22	1218	774	256.812
M127_4	F1457_4	22	1310	652	216.333
M127_4	F1477_4	22	1386	908	301.274
M127_4	F1556_4	22	1329	879	291.651
M127_4	F166_4	22	1274	680	225.623
M127_4	F2323_4	22	1314	491	162.913
M127_4	F2453_4	22	1216	979	324.831
M127_4	F2508_4	22	1168	854	283.356
M127_4	F752_4	22	1217	870	288.665
M127_4	M2152_4	22	1219	784	260.13
M127_4	M2432_4	22	1273	884	293.31
M127_4	M2496_4	22	1214	610	202.397
M127_4	M717_4	22	1308	796	264.112
M2152_4	F1356_4	22	1180	537	379.008
M2152_4	F1457_4	22	1292	450	317.604
M2152_4	F1477_4	22	1263	659	465.114
M2152_4	F1556_4	22	1260	620	437.588
M2152_4	F166_4	22	1278	469	331.014
M2152_4	F2323_4	22	1166	320	225.852
M2152_4	F2453_4	22	1148	740	522.282
M2152_4	F2508_4	22	1238	745	525.811
M2152_4	F752_4	22	1214	687	484.876
M2152_4	M127_4	22	1219	425	299.959
M2152_4	M2432_4	22	1241	696	491.228
M2152_4	M2496_4	22	1164	405	285.844
M2152_4	M717_4	22	1347	610	430.53
M2432_4	F1356_4	22	1327	815	940.544
M2432_4	F1457_4	22	1299	597	688.963
M2432_4	F1477_4	22	1305	827	954.393
M2432_4	F1556_4	22	1301	845	975.166
M2432_4	F166_4	22	1363	684	789.365
M2432_4	F2323_4	22	1420	536	618.567
M2432_4	F2453_4	22	1398	1067	1231.36
M2432_4	F2508_4	22	1391	1032	1190.97
M2432_4	F752_4	22	1312	875	1009.79
M2432_4	M127_4	22	1273	605	698.195
M2432_4	M2152_4	22	1241	805	929.004
M2432_4	M2496_4	22	1239	599	691.271
M2432_4	M717_4	22	1251	710	819.37
M2496_4	F1356_4	22	1191	677	1238.55
M2496_4	F1457_4	22	1171	496	907.42
M2496_4	F1477_4	22	1271	726	1328.2
M2496_4	F1556_4	22	1358	794	1452.6
M2496_4	F166_4	22	1405	649	1187.33
M2496_4	F2323_4	22	1260	397	726.302
M2496_4	F2453_4	22	1300	934	1708.73
M2496_4	F2508_4	22	1347	879	1608.11
M2496_4	F752_4	22	1386	891	1630.06
M2496_4	M127_4	22	1214	545	997.064
M2496_4	M2152_4	22	1164	659	1205.62
M2496_4	M2432_4	22	1239	770	1408.7
M2496_4	M717_4	22	1224	613	1121.47
M717_4	F1356_4	22	1182	506	1342.09
M717_4	F1457_4	22	1373	434	1151.12
M717_4	F1477_4	22	1313	603	1599.37
M717_4	F1556_4	22	1334	578	1533.06
M717_4	F166_4	22	1306	428	1135.21
M717_4	F2323_4	22	1242	256	679.002
M717_4	F2453_4	22	1135	701	1859.3
M717_4	F2508_4	22	1256	731	1938.87
M717_4	F752_4	22	1328	669	1774.42
M717_4	M127_4	22	1308	405	1074.2
M717_4	M2152_4	22	1347	618	1639.15
M717_4	M2432_4	22	1251	637	1689.55
M717_4	M2496_4	22	1224	373	989.328
F1197_4	F1404_4	23	1250	886	1152.26
F1197_4	F1446_4	23	1324	783	1018.31
F1197_4	F1587_4	23	1253	914	1188.68
F1197_4	F15_4	23	1142	462	600.841
F1197_4	F1907_4	23	1236	583	758.204
F1197_4	M121_4	23	1384	639	831.033
F1197_4	M1452_4	23	1345	853	1109.34
F1197_4	M148_4	23	1223	908	1180.87
F1197_4	M1491_4	23	1249	741	963.686
F1197_4	M169_4	23	1345	1053	1369.45
F1197_4	M1993_4	23	1265	720	936.375
F1197_4	M598_4	23	1250	510	663.266
F1197_4	M676_4	23	1208	686	892.158
F1404_4	F1197_4	23	1250	472	610.507
F1404_4	F1446_4	23	1246	702	907.999
F1404_4	F1587_4	23	1189	852	1102.02
F1404_4	F15_4	23	1234	492	636.376
F1404_4	F1907_4	23	1265	576	745.025
F1404_4	M121_4	23	1236	523	676.472
F1404_4	M1452_4	23	1136	709	917.053
F1404_4	M148_4	23	1185	867	1121.42
F1404_4	M1491_4	23	1271	731	945.509
F1404_4	M169_4	23	1436	1092	1412.44
F1404_4	M1993_4	23	1214	615	795.47
F1404_4	M598_4	23	1136	455	588.518
F1404_4	M676_4	23	1136	626	809.697
F1446_4	F1197_4	23	1324	565	1058.64
F1446_4	F1404_4	23	1246	883	1654.48
F1446_4	F1587_4	23	1371	1073	2010.49
F1446_4	F15_4	23	1445	637	1193.55
F1446_4	F1907_4	23	1208	621	1163.57
F1446_4	M121_4	23	1260	601	1126.1
F1446_4	M1452_4	23	1239	857	1605.77
F1446_4	M148_4	23	1232	959	1796.88
F1446_4	M1491_4	23	1218	787	1474.61
F1446_4	M169_4	23	1212	958	1795.01
F1446_4	M1993_4	23	1230	673	1261
F1446_4	M598_4	23	1177	501	938.727
F1446_4	M676_4	23	1226	746	1397.78
F1587_4	F1197_4	23	1253	580	459.174
F1587_4	F1404_4	23	1189	880	696.678
F1587_4	F1446_4	23	1371	873	691.137
F1587_4	F15_4	23	1396	632	500.342
F1587_4	F1907_4	23	1175	623	493.217
F1587_4	M121_4	23	1225	626	495.592
F1587_4	M1452_4	23	1291	906	717.262
F1587_4	M148_4	23	1349	1073	849.473
F1587_4	M1491_4	23	1175	761	602.468
F1587_4	M169_4	23	1397	1122	888.265
F1587_4	M1993_4	23	1176	681	539.134
F1587_4	M598_4	23	1205	538	425.924
F1587_4	M676_4	23	1203	731	578.718
F15_4	F1197_4	23	1142	328	208.196
F15_4	F1404_4	23	1234	748	474.789
F15_4	F1446_4	23	1445	667	423.375
F15_4	F1587_4	23	1396	880	558.575
F15_4	F1907_4	23	1234	476	302.138
F15_4	M121_4	23	1257	448	284.366
F15_4	M1452_4	23	1224	680	431.626
F15_4	M148_4	23	1176	774	491.292
F15_4	M1491_4	23	1416	692	439.243
F15_4	M169_4	23	1400	954	605.546
F15_4	M1993_4	23	1346	543	344.666
F15_4	M598_4	23	1392	453	287.539
F15_4	M676_4	23	1230	571	362.439
F1907_4	F1197_4	23	1236	670	1415.34
F1907_4	F1404_4	23	1265	996	2104
F1907_4	F1446_4	23	1208	900	1901.2
F1907_4	F1587_4	23	1175	997	2106.11
F1907_4	F15_4	23	1234	655	1383.65
F1907_4	M121_4	23	1280	795	1679.39
F1907_4	M1452_4	23	1163	920	1943.45
F1907_4	M148_4	23	1397	1160	2450.44
F1907_4	M1491_4	23	1282	920	1943.45
F1907_4	M169_4	23	1208	1037	2190.61
F1907_4	M1993_4	23	1214	811	1713.19
F1907_4	M598_4	23	1217	697	1472.38
F1907_4	M676_4	23	1325	915	1932.89
M121_4	F1197_4	23	1384	460	555.837
M121_4	F1404_4	23	1236	784	947.339
M121_4	F1446_4	23	1260	636	768.505
M121_4	F1587_4	23	1225	834	1007.76
M121_4	F15_4	23	1257	413	499.045
M121_4	F1907_4	23	1280	515	622.296
M121_4	M1452_4	23	1232	687	830.13
M121_4	M148_4	23	1188	807	975.131
M121_4	M1491_4	23	1256	604	729.838
M121_4	M169_4	23	1341	991	1197.47
M121_4	M1993_4	23	1250	557	673.046
M121_4	M598_4	23	1306	441	532.878
M121_4	M676_4	23	1274	600	725.005
M1452_4	F1197_4	23	1345	483	829.114
M1452_4	F1404_4	23	1136	700	1201.61
M1452_4	F1446_4	23	1239	596	1023.09
M1452_4	F1587_4	23	1291	864	1483.14
M1452_4	F15_4	23	1224	359	616.256
M1452_4	F1907_4	23	1163	463	794.782
M1452_4	M121_4	23	1232	442	758.733
M1452_4	M148_4	23	1243	822	1411.04
M1452_4	M1491_4	23	1222	610	1047.12
M1452_4	M169_4	23	1290	900	1544.93
M1452_4	M1993_4	23	1123	490	841.13
M1452_4	M598_4	23	1239	395	678.054
M1452_4	M676_4	23	1092	498	854.863
M148_4	F1197_4	23	1223	610	1466.44
M148_4	F1404_4	23	1185	912	2192.45
M148_4	F1446_4	23	1232	853	2050.62
M148_4	F1587_4	23	1349	1093	2627.58
M148_4	F15_4	23	1176	572	1375.09
M148_4	F1907_4	23	1397	846	2033.79
M148_4	M121_4	23	1188	647	1555.39
M148_4	M1452_4	23	1243	905	2175.63
M148_4	M1491_4	23	1312	888	2134.76
M148_4	M169_4	23	1179	1003	2411.22
M148_4	M1993_4	23	1209	775	1863.11
M148_4	M598_4	23	1269	606	1456.83
M148_4	M676_4	23	1218	824	1980.9
M1491_4	F1197_4	23	1249	495	328.526
M1491_4	F1404_4	23	1271	913	605.949
M1491_4	F1446_4	23	1218	695	461.264
M1491_4	F1587_4	23	1175	855	567.455
M1491_4	F15_4	23	1416	594	394.232
M1491_4	F1907_4	23	1282	599	397.55
M1491_4	M121_4	23	1256	566	375.648
M1491_4	M1452_4	23	1222	810	537.589
M1491_4	M148_4	23	1312	1020	676.963
M1491_4	M169_4	23	1343	1049	696.21
M1491_4	M1993_4	23	1208	669	444.008
M1491_4	M598_4	23	1380	545	361.711
M1491_4	M676_4	23	1264	731	485.157
M169_4	F1197_4	23	1345	681	1688.62
M169_4	F1404_4	23	1436	1129	2799.48
M169_4	F1446_4	23	1212	823	2040.72
